id	smiles	MQN	Emol	Ekat	HOMO	LUMO	I	n
mol578	CC1=NCCCN1NCCC1CC1	[10, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 13, 5, 0, 0, 8, 1, 0, 4, 3, 3, 1, 1, 0, 0, 1, 3, 0, 0, 6, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-556,0174485	-555,7545556	-0,16318	0,00121	0,2628929	4,95
mol579	CC12CC(CO)(CC(O)C=C1)N2	[9, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 12, 4, 0, 0, 8, 1, 0, 1, 5, 3, 3, 3, 0, 0, 3, 1, 0, 0, 5, 1, 2, 0, 1, 0, 0, 2, 0, 0, 0, 8, 9]	-556,4856196	-556,1971909	-0,17863	-0,04092	0,2884287	4,86
mol580	CC1(O)C2C3NCC1(O)C3NC2=O	[8, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 13, 3, 1, 0, 11, 0, 0, 0, 8, 5, 4, 4, 0, 0, 4, 0, 0, 0, 3, 4, 2, 0, 0, 3, 0, 0, 0, 0, 0, 4, 3]	-646,5568558	-646,2745743	-0,18718	-0,02862	0,2822815	4,75
mol581	C1CC2CC1CN=C1CNC(N1)=N2	[9, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 13, 0, 0, 0, 13, 2, 0, 0, 4, 4, 2, 2, 0, 0, 0, 0, 0, 0, 9, 4, 0, 0, 0, 2, 0, 0, 0, 1, 0, 6, 4]	-569,6970278	-569,4199794	-0,18144	-0,03557	0,2770484	4,59
mol582	N#CC12CC3CN3C11CNCC21	[9, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 12, 1, 0, 1, 13, 0, 0, 0, 3, 3, 1, 1, 0, 0, 1, 1, 0, 0, 5, 3, 2, 2, 0, 2, 0, 0, 0, 0, 0, 5, 3]	-513,1526562	-512,8570145	-0,19278	-0,02156	0,2956417	5,13
mol583	CC(NN(C)C=N)S(=O)(=O)CO	[5, 0, 0, 0, 0, 1, 0, 3, 0, 3, 0, 12, 8, 3, 0, 0, 0, 0, 5, 9, 6, 3, 3, 0, 0, 6, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-985,5554426	-985,2561584	-0,20122	-0,02251	0,2992842	5,1
mol584	C1OCC1C=NN=C1OC=CN=N1	[7, 0, 0, 0, 0, 0, 0, 2, 2, 0, 2, 13, 2, 2, 0, 7, 3, 0, 2, 8, 6, 0, 0, 0, 0, 0, 3, 0, 0, 8, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]	-640,1722109	-639,893431	-0,19086	-0,13265	0,2787799	3,18
mol585	CC1=NCC(O)CN1C(=N)CC#N	[8, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 13, 5, 1, 1, 5, 1, 0, 1, 6, 5, 2, 2, 0, 0, 4, 2, 1, 0, 3, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-605,5976052	-605,3027183	-0,19949	-0,06674	0,2948869	4,4
mol586	CC1=C2CCCN2C=NCC1(C)O	[10, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 13, 3, 0, 0, 9, 2, 0, 0, 4, 3, 1, 1, 0, 0, 3, 0, 0, 0, 6, 3, 1, 0, 0, 1, 0, 1, 0, 0, 0, 2, 1]	-574,7350379	-574,475831	-0,16685	-0,03594	0,2592069	4,29
mol587	CC1CN2CCCCC12CC(N)=O	[10, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 13, 4, 1, 0, 9, 0, 0, 2, 4, 3, 2, 1, 0, 0, 3, 1, 1, 0, 5, 2, 1, 0, 1, 0, 1, 0, 0, 0, 0, 2, 1]	-575,9420929	-575,6802762	-0,15823	-0,00991	0,2618167	4,84
mol588	CC(C)C=NNC(C=NN)C#C	[8, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 12, 8, 2, 1, 0, 0, 0, 4, 4, 4, 3, 2, 0, 0, 4, 6, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-531,5096556	-531,2391264	-0,17577	-0,03735	0,2705292	4,46
mol589	CC1(C)CCOC(C1)C(CN)=NO	[9, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 13, 6, 1, 0, 6, 0, 0, 2, 6, 4, 3, 2, 0, 0, 4, 2, 1, 0, 4, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-612,9828439	-612,7014116	-0,18426	-0,02771	0,2814323	4,77
mol590	CCC=COC1C(C)CCC1O	[10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 12, 6, 1, 0, 5, 0, 0, 3, 4, 2, 1, 1, 0, 0, 3, 4, 0, 0, 2, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-541,6710362	-541,4001918	-0,17193	0,00034	0,2708444	5,04
mol591	CC=NN=CCN1CCC1C1CN1	[9, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 13, 5, 2, 0, 7, 0, 0, 4, 4, 4, 1, 1, 0, 0, 1, 5, 0, 0, 4, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]	-570,7998295	-570,53068	-0,18355	-0,06226	0,2691495	3,98
mol592	COC1CC(OC)C1(N)C=C	[8, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 11, 6, 1, 0, 4, 0, 0, 3, 5, 3, 2, 1, 0, 0, 4, 3, 0, 0, 1, 2, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	-518,3963255	-518,1186014	-0,18333	-0,01721	0,2777241	4,83
mol593	C=CC1=NNCC(=C)CC2OC12	[9, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 12, 1, 2, 0, 9, 1, 0, 1, 4, 3, 1, 1, 0, 0, 2, 1, 0, 0, 5, 4, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 1]	-534,1607176	-533,893406	-0,17072	-0,07093	0,2673116	3,99
mol594	CC1C#CCNN=CCC1CN	[9, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 12, 3, 0, 0, 7, 1, 1, 1, 3, 3, 3, 2, 0, 0, 2, 1, 0, 0, 7, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	-515,4971133	-515,224639	-0,17971	-0,02406	0,2724743	4,64
mol595	CC1(CN)CCOC2=NNC(=O)C12	[8, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 13, 3, 1, 0, 9, 1, 0, 1, 7, 5, 3, 2, 0, 0, 3, 1, 0, 0, 5, 3, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1]	-626,6776407	-626,4036736	-0,17845	-0,03918	0,2739671	4,49
mol596	CCCN1CCN=C(CC1)NO	[8, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 12, 5, 0, 0, 6, 1, 0, 2, 5, 4, 2, 2, 0, 0, 2, 3, 0, 0, 5, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	-553,84899	-553,5880272	-0,1658	-0,01884	0,2609628	4,59
mol597	O=COCC1NN=C2ONC=C12	[6, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1, 12, 3, 1, 0, 7, 2, 0, 3, 9, 6, 2, 2, 0, 0, 1, 3, 0, 0, 5, 3, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 1]	-622,0189229	-621,7598538	-0,15463	-0,05936	0,2590691	4,14
mol598	CC1=CC(O)C(C1)=CC(O)=O	[8, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 11, 4, 2, 0, 4, 1, 0, 1, 6, 3, 2, 2, 0, 0, 4, 1, 1, 0, 2, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-535,946997	-535,6362099	-0,20104	-0,08054	0,3107871	4,63
mol599	CC=C1N=CNNCCC2C(C)C12	[10, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 13, 2, 1, 0, 10, 1, 0, 0, 3, 3, 2, 2, 0, 0, 2, 1, 0, 0, 6, 4, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 1]	-554,7880195	-554,5207795	-0,17755	-0,0346	0,26724	4,39
mol600	O=COCC1N2CC(C2)S1(=O)=O	[6, 0, 0, 0, 0, 1, 0, 0, 1, 4, 0, 12, 3, 3, 0, 7, 0, 0, 3, 9, 5, 0, 0, 0, 0, 3, 3, 0, 0, 2, 3, 1, 0, 1, 2, 0, 0, 0, 0, 0, 6, 7]	-986,9988916	-986,694593	-0,20586	-0,04612	0,3042986	4,85
mol601	CCCN(C=N)C1CC1(CN)CN	[9, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 13, 9, 1, 0, 3, 0, 0, 6, 4, 4, 5, 3, 0, 0, 4, 5, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-573,2696237	-572,9763236	-0,17513	0,00177	0,2933001	5,62
mol602	CC1C2CC3(N)C4C(C5C3N15)N24	[9, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 12, 2, 0, 0, 14, 0, 0, 0, 3, 3, 2, 1, 0, 0, 2, 0, 0, 0, 1, 8, 1, 2, 0, 2, 2, 0, 0, 0, 0, 10, 14]	-514,3613688	-514,0810283	-0,18358	0,02567	0,2803405	5,48
mol603	CC(C1NC1CC=O)C1(CO)CO1	[9, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 13, 7, 1, 0, 6, 0, 0, 5, 7, 4, 2, 2, 0, 0, 3, 3, 1, 0, 3, 2, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-631,6112795	-631,3196646	-0,20346	-0,06938	0,2916149	4,22
mol604	CCC1OC2CN(C2)C(C)C(=C)O1	[10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 13, 3, 1, 0, 10, 0, 0, 1, 5, 3, 0, 0, 0, 0, 3, 1, 0, 0, 4, 5, 0, 0, 1, 0, 0, 0, 2, 0, 0, 9, 10]	-595,7239583	-595,4590416	-0,16773	-0,01138	0,2649167	4,77
mol605	CNC12C3CC(NC13)C21COC1C	[10, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 13, 3, 0, 0, 13, 0, 0, 1, 4, 3, 2, 2, 0, 0, 2, 1, 0, 0, 4, 4, 2, 1, 1, 3, 0, 0, 0, 0, 0, 7, 9]	-574,6727904	-574,4029274	-0,1775	0,02349	0,269863	5,25
mol606	CC1C2CC34NC2CC3C=CC14N	[11, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 13, 2, 0, 0, 13, 1, 0, 0, 2, 2, 3, 2, 0, 0, 2, 0, 0, 0, 5, 4, 2, 0, 0, 4, 0, 0, 0, 0, 0, 7, 6]	-537,5160674	-537,2979058	-0,13084	-0,10762	0,2181616	2,69
mol607	CN(C(C)=N)C(C)=CC1(C)CCC1	[11, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 13, 7, 2, 0, 4, 0, 0, 2, 2, 2, 1, 1, 0, 0, 5, 1, 3, 0, 3, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]	-539,9926479	-539,7275301	-0,17371	-0,03392	0,2651178	4,39
mol608	C#CC1CCCC1(C#C)C1CO1	[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 3, 0, 2, 8, 0, 0, 1, 2, 1, 0, 0, 0, 0, 2, 2, 0, 0, 5, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-500,839598	-500,5304968	-0,2168	-0,00471	0,3091012	5,4
mol609	CC1(COC=C)NC1(C)C(O)C=C	[10, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 13, 8, 2, 0, 3, 0, 0, 5, 5, 3, 2, 2, 0, 0, 5, 4, 1, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-595,7102877	-595,4336223	-0,18386	-0,02797	0,2766654	4,65
mol610	C=CC1(CCON=CNC=O)CN1	[8, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 13, 7, 3, 0, 3, 0, 0, 7, 7, 5, 2, 2, 0, 0, 2, 8, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-626,5727535	-626,2995633	-0,18481	-0,04879	0,2731902	4,26
mol611	CNC1C2OC1C(=C)C(=O)C1NC21	[9, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 13, 2, 2, 0, 11, 0, 0, 1, 6, 4, 2, 2, 0, 0, 3, 1, 0, 0, 2, 7, 0, 1, 1, 0, 0, 2, 0, 0, 0, 8, 9]	-609,3487859	-609,0632562	-0,19536	-0,09383	0,2855297	3,84
mol612	CCC1C2NN=CC2(C)OC11CC1	[10, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 13, 3, 0, 0, 11, 1, 0, 1, 4, 3, 1, 1, 0, 0, 2, 1, 0, 0, 6, 2, 2, 1, 0, 2, 0, 0, 0, 0, 0, 3, 1]	-574,6404743	-574,3592239	-0,18306	-0,04387	0,2812504	4,57
mol613	CC1=NNC(=N)C(C=C)=CC2NC12	[9, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 13, 2, 2, 0, 8, 2, 0, 1, 4, 4, 3, 3, 0, 0, 3, 1, 0, 0, 4, 5, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 1]	-568,4269854	-568,1531084	-0,1815	-0,08798	0,273877	3,79
mol614	CC1=C2NC(=N)OCC2(C)C=CO1	[9, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 13, 2, 1, 0, 9, 2, 0, 0, 6, 4, 2, 2, 0, 0, 3, 0, 0, 0, 6, 3, 1, 0, 0, 0, 2, 0, 0, 0, 0, 2, 1]	-609,4303429	-609,1800912	-0,15863	-0,03019	0,2502517	4,24
mol615	CC1(N)C=C(CNC=N)C(C=C)=C1	[10, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 13, 6, 2, 0, 3, 2, 0, 4, 3, 3, 4, 3, 0, 0, 4, 4, 0, 0, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-553,6269302	-553,3605094	-0,18558	-0,07845	0,2664208	3,66
mol616	CC1(CO)CCN=C1N1CC1	[8, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 11, 4, 0, 0, 7, 1, 0, 1, 4, 3, 1, 1, 0, 0, 2, 1, 0, 0, 5, 2, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-497,376103	-497,0751177	-0,20381	-0,02932	0,3009853	5,02
mol617	CC1(O)C2C(CN)NC3CC3C12C	[10, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 13, 5, 0, 0, 10, 0, 0, 1, 4, 3, 4, 3, 0, 0, 4, 1, 0, 0, 2, 4, 2, 2, 0, 0, 1, 0, 0, 0, 0, 4, 2]	-575,8903212	-575,6289519	-0,16625	0,0218	0,2613693	5,15
mol618	CC1NC2CC2C2NC2C1C(C)=C	[11, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 13, 3, 1, 0, 11, 0, 0, 1, 2, 2, 2, 2, 0, 0, 3, 0, 1, 0, 3, 6, 0, 2, 0, 0, 0, 1, 0, 0, 0, 4, 2]	-538,7449191	-538,4737025	-0,17083	-0,01275	0,2712166	4,88
mol619	CC1C2CN(CC12)N1CC(=O)N=C1	[9, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 13, 2, 1, 0, 11, 1, 0, 1, 5, 4, 0, 0, 0, 0, 2, 0, 0, 0, 5, 6, 0, 1, 0, 2, 0, 0, 0, 0, 0, 2, 1]	-589,5314621	-589,2391443	-0,18881	-0,0627	0,2923178	4,53
mol620	CCCON=C1CCNCC1C=O	[9, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 13, 5, 2, 0, 6, 0, 0, 4, 6, 4, 1, 1, 0, 0, 2, 5, 0, 0, 4, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-611,7773401	-611,5001005	-0,18885	-0,05976	0,2772396	4,16
mol621	O=C1CCCN2CC=C(C#N)N12	[8, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 12, 1, 1, 1, 9, 1, 0, 0, 5, 4, 0, 0, 0, 0, 2, 1, 0, 0, 5, 4, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1]	-549,08411	-548,7991418	-0,18743	-0,08524	0,2849682	4,04
mol622	CNC(C)(C)CC1NC(=O)CC1C	[10, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 13, 7, 1, 0, 5, 0, 0, 3, 4, 3, 2, 2, 0, 0, 5, 2, 0, 1, 2, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-577,1709793	-576,8974922	-0,17415	0,00987	0,2734871	5,21
mol623	CC1(O)CC2(O)CNC2C2CC12	[9, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 12, 3, 0, 0, 11, 0, 0, 0, 5, 3, 3, 3, 0, 0, 3, 0, 0, 0, 4, 3, 2, 1, 1, 0, 1, 0, 0, 0, 0, 4, 2]	-556,4423325	-556,1680024	-0,17435	0,01546	0,2743301	5,3
mol624	CC1(CC(NCC=NN)=NN)CC1	[8, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 13, 8, 2, 0, 3, 0, 0, 4, 5, 5, 5, 3, 0, 0, 3, 6, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-588,0649647	-587,8124606	-0,15806	-0,03155	0,2525041	4,29
mol625	CCN=C(NCC=C)NC=NNC	[8, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 13, 9, 3, 0, 0, 0, 0, 5, 5, 5, 3, 3, 0, 0, 3, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-588,085498	-587,839921	-0,15545	-0,03367	0,245577	4,11
mol626	CC12COC(=C)C(O1)C1(CN1)C2=O	[9, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 13, 1, 2, 0, 12, 0, 0, 0, 7, 4, 1, 1, 0, 0, 3, 0, 0, 0, 5, 3, 2, 1, 0, 1, 1, 0, 0, 0, 0, 4, 2]	-629,2467412	-628,9611906	-0,19516	-0,0797	0,2855506	4,03
mol627	CC1(C)CN(CC=O)N=COCO1	[8, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 13, 4, 1, 0, 7, 1, 0, 2, 8, 5, 0, 0, 0, 0, 3, 2, 0, 0, 6, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]	-647,6576448	-647,3967114	-0,16283	-0,06673	0,2609334	3,98
mol628	CC1N2CC3N=C4CC2C3(N4)C1=C	[10, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 13, 1, 1, 0, 13, 1, 0, 0, 3, 3, 1, 1, 0, 0, 2, 0, 0, 0, 4, 6, 1, 0, 0, 4, 0, 0, 0, 0, 0, 6, 5]	-552,3415226	-552,0648457	-0,18144	-0,10157	0,2766769	3,68
mol629	CC1=CCCC2=NN3CCC3C2=C1	[11, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 13, 1, 0, 0, 11, 3, 0, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 7, 5, 0, 0, 1, 1, 0, 1, 0, 0, 0, 4, 2]	-536,393043	-536,1443117	-0,16158	-0,07798	0,2487313	3,51
mol630	CC1(NC(=N)C2=CC=CC12)C=NO	[9, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 13, 3, 2, 0, 7, 2, 0, 1, 5, 4, 3, 3, 0, 0, 3, 2, 0, 0, 4, 3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 2, 1]	-588,3082956	-588,0269939	-0,1891	-0,07669	0,2813017	4,04
mol631	CC1(C)NN=C2OC(CO)C(N)=C12	[8, 0, 0, 0, 0, 0, 0, 1, 2, 1, 1, 13, 5, 0, 0, 7, 2, 0, 1, 7, 5, 4, 3, 0, 0, 4, 1, 0, 0, 3, 4, 1, 0, 0, 2, 0, 0, 0, 0, 0, 2, 1]	-626,6342504	-626,3933694	-0,14372	-0,03431	0,240881	4,13
mol632	CC=CC(C)C1(C)CNN=CCO1	[10, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 13, 5, 1, 0, 6, 1, 0, 2, 4, 3, 1, 1, 0, 0, 3, 2, 1, 0, 6, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]	-575,8732454	-575,6035845	-0,17754	-0,02475	0,2696609	4,59
mol633	CN(CS(N)(=O)=O)C(CC#C)=NN	[6, 0, 0, 0, 0, 1, 0, 4, 0, 2, 0, 13, 8, 3, 1, 0, 0, 0, 3, 8, 6, 4, 2, 0, 0, 6, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-1002,511529	-1002,239431	-0,1786	-0,0432	0,272098	4,39
mol634	CC1=NOC23CCCC(C2)=CC1O3	[10, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 13, 1, 0, 0, 12, 2, 0, 0, 5, 3, 0, 0, 0, 0, 1, 0, 0, 0, 8, 3, 1, 0, 0, 0, 3, 0, 0, 0, 0, 5, 4]	-593,2006611	-592,9116086	-0,18844	-0,06131	0,2890525	4,47
mol635	CC12CCCC(O1)C(N)CC2C=C	[11, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 13, 3, 1, 0, 10, 0, 0, 1, 3, 2, 2, 1, 0, 0, 3, 1, 0, 0, 5, 3, 1, 0, 0, 0, 2, 0, 0, 0, 0, 3, 2]	-559,8884183	-559,6013462	-0,18517	-0,02196	0,2870721	4,99
mol636	CC1OCC2CC(N2)(C=C)C1=NN	[9, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 13, 3, 2, 0, 9, 0, 0, 1, 5, 4, 3, 2, 0, 0, 3, 2, 0, 0, 4, 3, 1, 0, 1, 0, 0, 2, 0, 0, 0, 8, 9]	-590,6796893	-590,4123821	-0,17748	-0,02596	0,2673072	4,51
mol637	C=C1N(C=N)C(=O)C2CC1(O2)C=O	[8, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 13, 2, 4, 0, 8, 0, 0, 2, 8, 5, 1, 1, 0, 0, 4, 2, 0, 0, 2, 4, 1, 0, 1, 0, 2, 0, 0, 0, 0, 7, 8]	-644,0909811	-643,7899071	-0,20893	-0,10624	0,301074	3,9
mol638	CC1COCC2C3C1OCC23N	[9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 12, 2, 0, 0, 12, 0, 0, 0, 5, 3, 2, 1, 0, 0, 2, 0, 0, 0, 5, 4, 1, 1, 0, 1, 0, 1, 0, 0, 0, 4, 3]	-556,4611406	-556,1748803	-0,19495	0,02364	0,2862603	5,46
mol639	CCC12CC(C)C(ON=C1)C(=N)N2	[9, 0, 0, 0, 0, 0, 0, 1, 2, 0, 1, 13, 3, 1, 0, 9, 1, 0, 1, 5, 4, 2, 2, 0, 0, 3, 1, 0, 0, 5, 3, 1, 0, 0, 0, 1, 2, 0, 0, 0, 9, 10]	-590,7302674	-590,4375528	-0,1939	-0,042	0,2927146	4,76
mol640	CC1NC2(CNC2)C(C=O)=CC1C	[10, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 13, 3, 1, 0, 9, 1, 0, 1, 4, 3, 2, 2, 0, 0, 3, 1, 0, 0, 5, 3, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0]	-574,6980223	-574,427547	-0,1756	-0,09002	0,2704753	3,75
mol641	CCC(=C)C1CNC2C(C#N)C12O	[10, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 13, 5, 1, 1, 7, 0, 0, 2, 4, 3, 2, 2, 0, 0, 4, 2, 1, 0, 2, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 2, 1]	-573,4826924	-573,1954007	-0,19379	-0,02793	0,2872917	4,8
mol642	CC1=NNC2C1C1OCCC21C	[9, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 12, 2, 0, 0, 11, 1, 0, 0, 4, 3, 1, 1, 0, 0, 2, 0, 0, 0, 5, 4, 1, 0, 1, 2, 0, 0, 0, 0, 0, 4, 2]	-535,4390068	-535,1709459	-0,16907	-0,02197	0,2680609	4,7
mol643	CCC(C=CC=NO)=C(C)C=NN	[9, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 13, 8, 4, 0, 0, 0, 0, 4, 5, 4, 3, 2, 0, 0, 4, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-590,676493	-590,4356535	-0,15941	-0,0838	0,2408395	3,24
mol644	CC(C#CC=C)C(=NN)N(O)C=N	[8, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 13, 8, 3, 1, 0, 0, 0, 2, 6, 5, 4, 3, 0, 0, 5, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-605,4479091	-605,1748966	-0,18044	-0,07427	0,2730125	3,96
mol645	CC1C(=C)CC2OC12CC(O)=O	[9, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 12, 4, 2, 0, 7, 0, 0, 2, 6, 3, 1, 1, 0, 0, 4, 1, 1, 0, 2, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 2, 1]	-575,1933584	-574,8820217	-0,21101	-0,03664	0,3113367	5,1
mol646	CCC1NCC2CCC=CC2C1C	[12, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 13, 3, 0, 0, 10, 1, 0, 1, 1, 1, 1, 1, 0, 0, 2, 1, 0, 0, 6, 4, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 1]	-523,9313745	-523,6713045	-0,16991	-0,065	0,26007	3,88
mol647	CC(O)C1=NC(C)=C(C#N)C(=O)O1	[8, 0, 0, 0, 0, 0, 0, 1, 1, 2, 1, 13, 5, 1, 1, 3, 3, 0, 1, 8, 5, 1, 1, 0, 0, 5, 1, 1, 0, 2, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]	-644,1578266	-643,8276248	-0,2338	-0,13042	0,3302018	4,03
mol648	CN1N=CC(C)(CC=NO)C1C=O	[8, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 13, 6, 2, 0, 4, 1, 0, 3, 7, 5, 1, 1, 0, 0, 4, 4, 0, 0, 2, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]	-573,4425604	-573,1723069	-0,17569	0,02133	0,2702535	5,25
mol649	CNC(CC(C)C)C=CN(N)C=O	[9, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 13, 10, 2, 0, 0, 0, 0, 6, 5, 4, 3, 2, 0, 0, 5, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	-593,1361623	-592,8565718	-0,1827	-0,04796	0,2795905	4,47
mol650	CNC1C2NCC3(C)C4CN4CC123	[10, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 13, 3, 0, 0, 13, 0, 0, 1, 3, 3, 2, 2, 0, 0, 2, 1, 0, 0, 4, 4, 2, 2, 0, 2, 0, 0, 0, 0, 0, 5, 3]	-554,7999096	-554,5452806	-0,16245	0,02186	0,254629	5,02
